date,collected_at,list_category,selector_version,group,ticker,Ticker,Company,Industry,Country,Market Cap,P/E,Volume,Price,Change,Earnings,Index,Forward P/E,PEG,P/S,P/FCF,EV/EBITDA,EV/Sales,ROE,ROA,ROIC,LTDebt/Eq,Debt/Eq,Dividend Gr. 5Y,EPS,EPS next Q,EPS This Y,EPS Next Y,EPS Past 3Y,EPS Past 5Y,EPS Next 5Y,Sales Past 3Y,Sales Past 5Y,Sales Q/Q,EPS Q/Q,EPS YoY TTM,Sales YoY TTM,Gross M,Oper M,Profit M,Insider Trans,Inst Trans,Perf Week,Perf Month,Perf Quart,Perf Half,Perf YTD,Perf Year,Perf 3Y,ATR,Volatility M,Beta,SMA20,SMA50,SMA200,RSI,Avg Volume,Rel Volume,Prev Close,Open,High,Low,Recom,Target Price,News Time,News Title,News URL,Daily Digest,Sector,P/C,Enterprise Value,Curr R,Quick R,Sales,Income,Inst Own,Perf 5Y,Volatility W,52W High,52W Low,Change from Open,Gap,Dividend Gr. 3Y,EPS Surprise,Revenue Surprise,grp_rank_basis,grp_category_rank,grp_sum_mid_rank,grp_rank_month,grp_rank_quarter,grp_rank_half,grp_momentum_confirmed,grp_momentum_score,grp_momentum_score_pctile,grp_momentum_accel,grp_momentum_weighted_mid,grp_rank_agreement,grp_regime_short_long,grp_rs_score,grp_rs_agreement,grp_rs_confirmed,grp_rs_accel,grp_rs_new_high,grp_rs_slope,atr_ext_50,risk_20ma_pct,risk_50ma_pct,range_atr,stage2,tight_range_7,range_atr_spark,atr_spark,relvol_spark
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Capital Markets,PJT,PJT,PJT Partners Inc,Capital Markets,USA,4.55B,36.94,"255,024",177.98,-2.28%,Jul 28/b,RUT,19.63,1.54,2.41,6.87,11.86,2.71,83.23%,12.21%,27.83%,1.30,1.34,37.97%,4.82,1.87,14.52%,13.44%,23.97%,8.69%,12.78%,18.67%,10.24%,19.52%,37.46%,21.48%,22.91%,-,21.02%,10.58%,-3.47%,5.94%,-1.04%,5.09%,9.86%,27.47%,6.45%,-0.59%,130.28%,5.69,3.17%,0.87,0.54%,4.41%,10.24%,52.86,457.09K,0.56,182.13,181.49,181.49,177.38,2.43,187.80,Jul-29,PJT Partners Inc. Q2 2026 Earnings Call Summary,https://finance.yahoo.com/m/665809d7-aedc-3109-9ace-1b432275970d/pjt-partners-inc.-q2-2026.html,PJT posts record Q2 2026 revenue $486M (+20% YoY) and adjusted EPS $1.97 (+28% YoY),Financial,8.51,5.11B,2.28,2.28,1.89B,199.53M,89.66%,142.87%,3.54%,-9.02%,39.34%,-1.93%,-0.35%,0.00%,25.61%,14.35%,freshness_fill,2,75.0,23.0,36.0,16.0,0.6961392768914602,0.7937062937062936,0.9166666666666666,0.041358875865918,0.7954545454545454,0.8770741550262451,0.0815850815850816,1.0,1.0,1.0,0.0,0.0,0.5279999999999999,1.3211600407949655,0.005370996618261478,0.042237333588736686,0.7223198594024628,1,0,0.93|1.34|1.10|1.08|0.74|0.95|1.26|0.62|0.70|0.72,6.71|6.69|6.74|5.94|5.82|5.80|5.98|5.89|5.76|5.69,0.69|2.28|0.85|1.12|0.72|0.80|1.06|0.74|0.46|0.56
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Capital Markets,MIAX,MIAX,Miami International Holdings Inc,Capital Markets,USA,4.26B,55.24,"1,189,250",42.89,-1.31%,Aug 05/a,RUT,22.34,5.41,2.90,16.92,20.69,2.37,18.14%,10.85%,12.21%,0.01,0.02,-,0.78,0.41,-5.73%,11.91%,-,-20.10%,4.13%,19.57%,24.70%,18.26%,34.81%,5230.97%,16.82%,32.09%,9.19%,9.70%,-11.84%,31.04%,1.85%,-1.61%,7.76%,5.80%,-3.36%,14.99%,-,1.80,4.36%,1.54,0.26%,-0.26%,-0.85%,49.69,1.84M,0.65,43.46,43.51,43.81,42.79,2.14,51.40,Sep-04,Miami International Holdings Reports August 2026 Trading Results,https://finviz.com/news/389014/miami-international-holdings-reports-august-2026-trading-results,"Miami International posts record August 2026 YTD options ADV 11.0M contracts, up 25.5% YoY, MIAX market share reaches 17.1%",Financial,5.29,3.47B,2.61,2.61,1.47B,142.30M,71.15%,-,4.73%,-24.94%,21.06%,-1.42%,0.12%,-,17.53%,3.87%,freshness_fill,2,75.0,23.0,36.0,16.0,0.6961392768914602,0.7937062937062936,0.9166666666666666,0.041358875865918,0.7954545454545454,0.8770741550262451,0.0815850815850816,1.0,1.0,1.0,0.0,0.0,0.5279999999999999,-0.062113717888732836,0.0025932575304208737,-0.00260677762181672,0.5666666666666684,0,0,0.97|0.97|0.60|0.50|1.30|0.60|1.10|0.45|1.13|0.57,2.25|2.25|2.20|1.89|1.93|1.88|1.91|1.84|1.86|1.80,0.52|0.71|0.54|0.41|0.72|0.52|1.05|0.45|0.81|0.65
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Capital Markets,IOND,IOND,Ionic Digital Inc,Capital Markets,USA,3.43B,-,"548,415",76.26,-6.95%,Aug 19/a,-,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,0.61,-,-,-32.31%,-,-,10.67%,-,-,-,-,-,-,-,-,0.00%,2.06%,5.70%,28.38%,-,-,52.52%,-,-,5.34,6.43%,-,7.97%,11.86%,11.86%,61.27,866.72K,0.63,81.96,81.76,84.53,76.00,1.00,85.00,Aug-20,Ionic Digital reports $48.6 million in second-quarter revenue as infrastructure leasing reaches 90% of sales: Earnings,https://finance.yahoo.com/m/4204090a-48a2-3de9-968f-cac148f50a1c/ionic-digital-reports-%2448.6.html,"Ionic Digital reports Q2 2026 results with revenue $48.6M, adjusted EBITDA $37.6M, reaffirms full-year 2026 guidance",Financial,8.25,3.37B,24.39,24.39,-,-,18.27%,-,7.08%,-10.28%,52.52%,-6.73%,-0.24%,-,-310.08%,0.10%,freshness_fill,2,75.0,23.0,36.0,16.0,0.6961392768914602,0.7937062937062936,0.9166666666666666,0.041358875865918,0.7954545454545454,0.8770741550262451,0.0815850815850816,1.0,1.0,1.0,0.0,0.0,0.5279999999999999,1.5141378569118296,0.0738168009632305,0.1060253888789558,1.5973782771535583,0,0,0.31|0.42|0.62|1.41|0.48|1.92|1.60,5.57|5.34|5.18|4.92|4.73|5.09|5.34,0.62|0.65|0.45|0.58|0.33|1.29|0.63
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Capital Markets,CLSK,CLSK,Cleanspark Inc,Capital Markets,USA,3.41B,-,"14,051,400",13.28,-1.48%,Aug 06/a,RUT,-,-,5.02,-,55.71,7.34,-68.62%,-34.38%,-39.26%,2.34,2.34,-,-3.77,-0.33,-428.26%,56.03%,-,-,-,79.94%,138.03%,-30.53%,-215.54%,-468.86%,7.49%,-36.91%,-51.83%,-151.38%,-0.00%,13.34%,20.07%,14.58%,-16.84%,37.90%,31.23%,37.33%,201.82%,1.00,7.40%,3.84,9.00%,2.47%,5.77%,54.47,21.15M,0.66,13.48,13.73,13.81,13.18,1.07,23.68,Sep-08,CleanSpark Releases August 2026 Operational Update,https://finviz.com/news/389855/cleanspark-releases-august-2026-operational-update,CleanSpark reports $6.6 billion in contracted revenue supporting Sandersville campus construction in August 2026 update,Financial,16.53,4.99B,5.91,5.91,679.25M,-1.03B,97.35%,-1.56%,7.11%,-43.75%,66.00%,-3.28%,1.85%,-,-88.36%,-3.06%,freshness_fill,2,75.0,23.0,36.0,16.0,0.6961392768914602,0.7937062937062936,0.9166666666666666,0.041358875865918,0.7954545454545454,0.8770741550262451,0.0815850815850816,1.0,1.0,1.0,0.0,0.0,0.5279999999999999,0.32010930028300955,0.08256880733944964,0.024104615985166382,0.6300000000000008,1,0,0.66|1.65|1.23|0.94|0.54|0.84|1.27|0.49|1.13|0.63,1.32|1.39|1.42|1.17|1.14|1.14|1.06|1.02|1.03|1.00,0.62|3.58|1.96|0.83|0.67|0.86|1.09|0.74|0.87|0.66
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Capital Markets,LCLN,LCLN,Lincoln International Inc,Capital Markets,USA,2.69B,-,"395,869",26.31,-2.19%,Aug 06/b,-,-,-,-,-,-,-,-,-,-,1.80,1.80,-,-,0.27,-,-,18.82%,-,-,34.16%,-,-,-,-,-,-,-,-,0.00%,47.54%,5.88%,8.58%,11.62%,-,16.88%,-,-,1.14,4.47%,-,4.79%,11.49%,11.52%,60.81,397.73K,1.00,26.90,26.84,26.84,25.88,2.14,27.64,Aug-13,"The Lincoln Private Market Index: Earnings Growth Drove a Q2 Rebound, While Private Markets Became More Selective",https://finviz.com/news/381821/the-lincoln-private-market-index-earnings-growth-drove-a-q2-rebound-while-private-markets-became-more-selective,"Lincoln International posts record Q2 revenue $226m (+51% YoY), adjusted EPS $0.26, sees normal positive H2 seasonality",Financial,10.53,2.98B,1.65,1.65,-,-,25.82%,-,4.32%,-4.50%,31.22%,-1.97%,-0.22%,-,97.87%,36.41%,freshness_fill,2,75.0,23.0,36.0,16.0,0.6961392768914602,0.7937062937062936,0.9166666666666666,0.041358875865918,0.7954545454545454,0.8770741550262451,0.0815850815850816,1.0,1.0,1.0,0.0,0.0,0.5279999999999999,2.378483319249781,0.045710468556159956,0.10305857027536108,0.8421052631578956,1,,1.32|0.82|0.91|1.07|0.93|0.84,1.20|1.18|1.15|1.16|1.15|1.14,1.33|1.63|1.70|1.61|1.05|1.00
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Capital Markets,ETOR,ETOR,Etoro Group Ltd,Capital Markets,Israel,2.48B,11.27,"582,390",30.60,-0.94%,Aug 11/b,-,10.03,0.56,2.56,8.86,4.02,1.34,19.50%,14.65%,18.78%,0.02,0.03,-,2.71,0.43,12.02%,20.01%,-,-,17.95%,15.40%,-,10.30%,87.37%,32.48%,9.87%,94.40%,31.96%,26.96%,-0.85%,5.34%,-3.80%,-10.00%,-19.83%,-1.35%,-12.89%,-32.61%,-,1.32,4.43%,1.60,0.91%,-11.51%,-12.21%,43.11,996.91K,0.58,30.89,30.96,31.08,30.58,1.67,48.47,Aug-25,Mizuho spots three signs crypto rally has legs. Here are the winners,https://finance.yahoo.com/markets/crypto/articles/mizuho-spots-three-signs-crypto-110049465.html,"eToro Q2 non-GAAP EPS $0.58 (+87% YoY) misses, revenue $229M (+9% YoY) beats, to buy TradeZero for up to $231M",Financial,2.04,1.30B,4.02,4.02,969.77M,261.44M,45.06%,-,3.73%,-35.24%,23.69%,-1.16%,0.23%,-,-5.09%,1.54%,freshness_fill,2,75.0,23.0,36.0,16.0,0.6961392768914602,0.7937062937062936,0.9166666666666666,0.041358875865918,0.7954545454545454,0.8770741550262451,0.0815850815850816,1.0,1.0,1.0,0.0,0.0,0.5279999999999999,-3.0152867812490354,0.009017936775344524,-0.1300711944852525,0.3787878787878788,0,1,1.22|0.54|0.68|1.14|0.53|1.04|0.67|0.57|1.19|0.38,1.86|1.81|1.77|1.49|1.44|1.46|1.41|1.36|1.39|1.32,0.59|0.63|0.66|1.28|1.05|1.10|1.16|0.85|0.93|0.58
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Capital Markets,PURR,PURR,Hyperliquid Strategies Inc,Capital Markets,USA,2.38B,18.52,"22,551,720",12.03,0.84%,Aug 27/b,RUT,40.78,-,251.58,-,-,237.00,33.94%,30.85%,16.96%,0.00,0.00,-,0.65,0.04,-93.61%,43.90%,-,-,-,-,-,-,43889.58%,-,-,-,-60.10%,2552.32%,0.00%,65.93%,5.94%,82.27%,45.82%,125.70%,237.92%,-,-,1.07,10.39%,-,16.23%,43.86%,90.20%,63.60,15.85M,1.42,11.93,12.64,12.74,11.88,1.00,19.87,9 hours,REX Shares Launches T-REX 2X PURR (KATT) ETF,https://finviz.com/news/390156/rex-shares-launches-t-rex-2x-purr-katt-etf,Bullish call option volume fuels 12.81% surge in Hyperliquid Strategies (PURR),Financial,17.26,2.24B,41.62,41.62,9.46M,241.45M,57.00%,-,9.18%,-14.92%,299.67%,-4.83%,5.95%,-,13100.00%,16.13%,freshness_fill,2,75.0,23.0,36.0,16.0,0.6961392768914602,0.7937062937062936,0.9166666666666666,0.041358875865918,0.7954545454545454,0.8770741550262451,0.0815850815850816,1.0,1.0,1.0,0.0,0.0,0.5279999999999999,3.4277601146493675,0.13963692678310255,0.3048797441957459,0.8037383177570088,1,0,2.14|0.94|2.40|1.30|1.05|0.90|0.80,0.78|0.78|0.91|1.07|1.10|1.09|1.07,2.00|1.29|2.82|2.31|1.71|1.10|1.42
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Other Precious Metals & Mining,HL,HL,Hecla Mining Co,Other Precious Metals & Mining,USA,14.01B,26.73,"27,053,954",20.85,1.91%,Aug 04/a,-,20.00,0.75,8.74,27.16,14.65,8.45,20.76%,15.94%,19.53%,0.01,0.01,0.00%,0.78,0.17,69.69%,40.77%,-,-,26.57%,25.90%,14.97%,10.32%,93.56%,399.24%,51.13%,51.08%,47.20%,32.83%,-0.43%,0.26%,9.11%,18.80%,43.69%,-5.27%,8.65%,104.81%,421.75%,0.99,4.70%,1.35,4.29%,20.66%,9.50%,60.00,36.31M,0.75,20.46,20.99,21.18,20.59,2.00,23.38,Aug-26,"Fortuna Mining's Growth Is Built In, So Why Is Its Stock Priced For A Buyout?",https://finance.yahoo.com/m/2fda86a1-b397-3ba3-b3d0-ca9cd34019c4/fortuna-mining%27s-growth-is.html,"Soft labor data sparks precious metals rebound, lifting Hecla Mining 8.69%",Basic Materials,28.86,13.55B,5.20,4.55,1.60B,525.92M,73.84%,242.77%,4.64%,-38.98%,114.51%,-0.67%,2.59%,-20.63%,1.01%,-9.46%,emerging,1,136.0,7.0,6.0,123.0,0.1375654033542085,0.7424242424242423,0.8472222222222222,0.0323303457106273,0.7972027972027972,0.185292175946485,0.2937062937062936,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,-2.138606060606061,3.6061007890943237,0.04113529580976115,0.17122492955411897,0.5959595959595958,0,0,1.59|0.93|0.95|0.96|1.05|0.69|0.94|0.41|0.60,1.02|1.01|1.01|1.01|1.01|0.99|0.98|1.02|0.99,1.98|0.92|0.89|0.71|0.92|1.03|0.97|0.71|0.75
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Other Precious Metals & Mining,SBSW,SBSW,Sibanye Stillwater Limited ADR,Other Precious Metals & Mining,South Africa,9.28B,10.78,"4,567,997",13.12,1.71%,Sep 01/b,-,5.88,-,0.95,10.98,3.36,1.08,35.70%,11.08%,17.91%,0.69,0.70,-20.56%,1.22,-,609.66%,-4.07%,-,-,-,-4.94%,-1.28%,84.06%,587.61%,612.64%,59.20%,29.29%,25.79%,10.11%,-,-6.76%,12.52%,22.96%,36.81%,-8.95%,-7.93%,53.63%,139.85%,0.53,3.18%,0.68,9.83%,29.85%,3.20%,68.60,5.45M,0.84,12.90,13.32,13.44,12.92,2.09,15.12,Sep-01,Sibanye Stillwater Ltd (SBSW) (H1 2026) Earnings Call Highlights: Record EBITDA and Debt ...,https://finance.yahoo.com/markets/commodities/articles/sibanye-stillwater-ltd-sbsw-h1-190030619.html,"Sibanye Stillwater beats Q2 2026 estimates with EPS $1.33 (+211% YoY), revenue $5.6B (+80% YoY) and record EBITDA more than doubling YoY",Basic Materials,6.78,10.53B,2.72,1.37,9.79B,990.31M,19.65%,-8.19%,3.43%,-38.37%,66.71%,-1.50%,3.26%,-18.39%,5.90%,7.07%,emerging,1,136.0,7.0,6.0,123.0,0.1375654033542085,0.7424242424242423,0.8472222222222222,0.0323303457106273,0.7972027972027972,0.185292175946485,0.2937062937062936,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,-2.138606060606061,5.690629972173987,0.08950195757079132,0.2298806314978821,0.9811320754716972,0,0,0.89|1.15|0.73|0.59|0.67|0.69|0.89|0.79|0.98,0.46|0.47|0.51|0.49|0.48|0.48|0.47|0.53|0.53,1.21|0.84|1.60|0.90|1.14|0.77|0.88|0.98|0.84
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Other Precious Metals & Mining,BVN,BVN,Compania de Minas Buenaventura SA ADR,Other Precious Metals & Mining,Peru,8.98B,8.00,"1,454,350",35.39,3.60%,Jul 31/b,-,8.93,1.06,4.07,13.72,8.07,4.14,28.77%,19.49%,22.44%,0.16,0.16,-,4.42,0.86,45.93%,-11.80%,9.33%,-,8.45%,29.01%,20.69%,40.90%,155.85%,122.36%,67.75%,50.76%,44.43%,50.90%,-,-0.95%,5.89%,2.34%,14.20%,-9.02%,27.16%,80.56%,324.34%,1.46,3.93%,0.41,2.33%,9.19%,6.56%,57.51,1.12M,1.30,34.16,34.78,35.84,34.67,2.17,37.53,Aug-26,"Buenaventura to Host Investor Day on November 10, 2026 in New York",https://www.businesswire.com/news/home/20260825894152/en/,Strong Q2 2026 earnings and gold price strength propel BVN's 5.1% gain,Basic Materials,11.83,9.14B,2.59,2.43,2.21B,1.12B,45.34%,388.14%,3.46%,-20.77%,81.02%,1.75%,1.81%,149.71%,-12.26%,-13.28%,emerging,1,136.0,7.0,6.0,123.0,0.1375654033542085,0.7424242424242423,0.8472222222222222,0.0323303457106273,0.7972027972027972,0.185292175946485,0.2937062937062936,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,-2.138606060606061,2.040141791297564,0.022769471318284124,0.08416521659492635,0.8013698630136998,0,0,1.07|1.25|1.11|1.02|1.21|1.10|0.79|0.74|0.80,1.44|1.46|1.48|1.48|1.50|1.51|1.49|1.44|1.46,1.62|1.36|3.54|1.41|0.54|1.87|1.23|0.91|1.30
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Other Precious Metals & Mining,TFPM,TFPM,Triple Flag Precious Metals Corp,Other Precious Metals & Mining,Canada,6.98B,17.04,"314,418",33.90,0.21%,Aug 05/a,-,21.90,1.27,14.29,-,18.32,14.59,20.15%,18.64%,16.36%,0.10,0.10,-,1.99,0.30,38.93%,10.33%,49.44%,26.90%,17.28%,36.78%,28.12%,37.33%,173.00%,133.15%,50.70%,70.51%,64.33%,84.32%,0.00%,-0.40%,3.83%,5.94%,21.77%,-13.37%,2.05%,18.61%,160.37%,1.15,2.82%,-0.16,1.45%,9.52%,1.94%,56.53,647.56K,0.49,33.83,34.37,35.00,33.84,1.64,41.90,8 hours,The Cheapest Way to Own a Copper Mine Is to Let Someone Else Build It,https://finviz.com/news/390286/the-cheapest-way-to-own-a-copper-mine-is-to-let-someone-else-build-it,Gold surge on Treasury liquidity support news drives TFPM 6.31% higher,Basic Materials,76.72,7.13B,3.67,3.67,488.58M,411.98M,86.91%,-,2.74%,-18.71%,27.40%,-1.37%,1.60%,6.58%,18.94%,0.01%,emerging,1,136.0,7.0,6.0,123.0,0.1375654033542085,0.7424242424242423,0.8472222222222222,0.0323303457106273,0.7972027972027972,0.185292175946485,0.2937062937062936,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,-2.138606060606061,2.5623908279607432,0.0142927550517495,0.08692476260043819,1.00869565217391,0,0,0.82|0.89|0.93|0.84|1.68|0.81|0.70|0.74|1.01,1.16|1.15|1.15|1.13|1.19|1.18|1.15|1.15|1.15,0.91|1.03|1.30|1.94|0.72|0.70|0.46|0.76|0.49
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Other Precious Metals & Mining,PPTA,PPTA,Perpetua Resources Corp,Other Precious Metals & Mining,USA,3.10B,-,"752,417",24.76,0.00%,Aug 15/a,RUT,-,-,-,-,-,-,-37.79%,-35.98%,-32.15%,0.00,0.01,-,-1.90,-0.47,-56.85%,82.95%,-33.18%,30.08%,-,-,-,-,-889.59%,-506.49%,-,-,-,-,-0.14%,-0.67%,5.36%,-0.52%,9.27%,-24.86%,2.27%,48.17%,657.19%,1.21,4.42%,0.14,-1.47%,12.95%,-6.92%,53.56,1.43M,0.53,24.76,25.27,25.61,24.64,1.00,38.03,Sep-08,"Global Antimony Market Projected to Reach $4.5 Billion by 2036, But the Binding Constraint Is the Permitting Clock",https://finviz.com/news/389780/global-antimony-market-projected-to-reach-45-billion-by-2036-but-the-binding-constraint-is-the-permitting-clock,"Perpetua Resources wins U.S. District Court for Idaho backing for Stibnite Gold Project approvals, with only narrow ESA-related remand",Basic Materials,5.39,2.53B,12.30,12.30,0.00M,-232.33M,68.40%,384.54%,4.20%,-33.74%,50.65%,-2.02%,2.06%,-,-310.53%,-,emerging,1,136.0,7.0,6.0,123.0,0.1375654033542085,0.7424242424242423,0.8472222222222222,0.0323303457106273,0.7972027972027972,0.185292175946485,0.2937062937062936,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,-2.138606060606061,2.3461123366954597,-0.014919313914543783,0.1146525011066844,0.8016528925619826,0,0,1.30|0.96|0.89|1.05|1.15|1.37|0.66|0.58|0.80,1.28|1.28|1.28|1.29|1.30|1.34|1.31|1.23|1.21,1.08|0.78|1.31|0.70|0.75|0.75|0.63|0.57|0.53
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Other Precious Metals & Mining,SIND,SIND,Sinda Ltd,Other Precious Metals & Mining,Mexico,2.64B,-,"185,369",16.61,2.78%,Aug 14/b,-,-,-,-,-,-,-,-,-,-,0.00,0.01,-,-,-0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%,7.02%,8.28%,2.47%,-,-,53.80%,-,-,1.38,9.50%,-,0.71%,13.82%,14.60%,56.07,187.95K,0.99,16.16,16.30,16.68,15.66,1.00,18.40,Aug-14,Sinda Ltd. Reports Second Quarter 2026 Financial Results and Provides Operational Update,https://www.businesswire.com/news/home/20260813472414/en/,"Sinda Ltd reports fiscal Q2 2026 results with non-GAAP EPS $-0.06 and revenue $0, beats EPS and revenue estimates",Basic Materials,12.91,2.43B,16.35,16.35,-,-,11.71%,-,7.10%,-12.35%,65.59%,1.90%,0.87%,-,-94.26%,-,emerging,1,136.0,7.0,6.0,123.0,0.1375654033542085,0.7424242424242423,0.8472222222222222,0.0323303457106273,0.7972027972027972,0.185292175946485,0.2937062937062936,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.0,-2.138606060606061,1.461436695112292,0.007049945387747107,0.12141978562642762,0.7391304347826084,1,0,1.21|1.06|0.81|0.59|1.15|1.24|1.10|0.61|0.74,1.40|1.42|1.44|1.40|1.42|1.44|1.45|1.41|1.38,0.90|0.71|1.65|0.47|0.82|0.59|3.55|0.52|0.99
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Electrical Equipment & Parts,VRT,VRT,Vertiv Holdings Co,Electrical Equipment & Parts,USA,101.21B,59.49,"9,736,642",262.89,-9.61%,Jul 29/b,S&P 500,28.75,0.72,8.82,34.54,38.09,8.83,43.94%,13.17%,21.61%,0.68,0.70,76.23%,4.42,1.82,60.09%,36.01%,-,-,40.15%,21.59%,18.54%,24.12%,52.42%,111.00%,26.23%,35.73%,19.81%,15.09%,-6.26%,-1.40%,2.70%,-2.67%,-9.20%,-2.65%,62.27%,109.34%,570.64%,15.30,4.28%,2.03,-2.58%,-6.63%,1.70%,46.31,5.84M,1.67,290.83,288.69,290.23,260.00,1.39,339.18,Sep-08,"Top M&A Deals In September: Nvidia, Dominion Energy, Nextera Energy, Vertiv In Focus",https://finance.yahoo.com/m/d937a187-0e5b-3aaa-86a6-0ec46f8db433/top-m%26a-deals-in-september%3A.html,Valuation scrutiny and UIG acquisition costs drive 8.4% Vertiv decline,Industrials,31.87,101.37B,1.38,1.03,11.48B,1.73B,85.06%,948.62%,4.38%,-30.81%,117.57%,-8.94%,-0.74%,157.13%,6.87%,-3.10%,emerging,2,187.0,32.0,125.0,30.0,0.2650936896224241,0.7738927738927739,0.8715277777777778,0.2762401917331494,0.6949300699300699,0.3425457615904215,0.2505827505827506,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.5,0.0,-0.3986666666666666,-1.2200813965941968,-0.026483268322726426,-0.0710078183570741,1.9758169934640535,0,0,0.56|0.64|0.36|0.58|0.66|0.81|0.70|0.95|1.98,19.28|19.08|18.19|17.62|15.70|15.47|14.06|14.11|15.30,0.58|0.64|0.49|0.50|0.65|0.76|0.56|0.81|1.67
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Electrical Equipment & Parts,VRT,VRT,Vertiv Holdings Co,Electrical Equipment & Parts,USA,101.21B,59.49,"9,736,642",262.89,-9.61%,Jul 29/b,S&P 500,28.75,0.72,8.82,34.54,38.09,8.83,43.94%,13.17%,21.61%,0.68,0.70,76.23%,4.42,1.82,60.09%,36.01%,-,-,40.15%,21.59%,18.54%,24.12%,52.42%,111.00%,26.23%,35.73%,19.81%,15.09%,-6.26%,-1.40%,2.70%,-2.67%,-9.20%,-2.65%,62.27%,109.34%,570.64%,15.30,4.28%,2.03,-2.58%,-6.63%,1.70%,46.31,5.84M,1.67,290.83,288.69,290.23,260.00,1.39,339.18,Sep-08,"Top M&A Deals In September: Nvidia, Dominion Energy, Nextera Energy, Vertiv In Focus",https://finance.yahoo.com/m/d937a187-0e5b-3aaa-86a6-0ec46f8db433/top-m%26a-deals-in-september%3A.html,Valuation scrutiny and UIG acquisition costs drive 8.4% Vertiv decline,Industrials,31.87,101.37B,1.38,1.03,11.48B,1.73B,85.06%,948.62%,4.38%,-30.81%,117.57%,-8.94%,-0.74%,157.13%,6.87%,-3.10%,accel,2,187.0,32.0,125.0,30.0,0.2650936896224241,0.7738927738927739,0.8715277777777778,0.2762401917331494,0.6949300699300699,0.3425457615904215,0.2505827505827506,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.5,0.0,-0.3986666666666666,-1.2200813965941968,-0.026483268322726426,-0.0710078183570741,1.9758169934640535,0,0,0.56|0.64|0.36|0.58|0.66|0.81|0.70|0.95|1.98,19.28|19.08|18.19|17.62|15.70|15.47|14.06|14.11|15.30,0.58|0.64|0.49|0.50|0.65|0.76|0.56|0.81|1.67
2026-09-09,2026-09-09T21:07:13Z,emerging,v3,Electrical Equipment & Parts,BE,BE,Bloom Energy Corp,Electrical Equipment & Parts,USA,79.31B,366.92,"12,075,595",269.28,-2.86%,Jul 28/a,-,54.68,0.46,25.48,126.44,197.69,25.53,22.20%,6.00%,5.65%,1.69,1.74,-,0.73,0.67,251.74%,84.23%,39.01%,20.18%,118.32%,19.06%,20.57%,165.52%,431.21%,685.69%,90.98%,31.22%,11.21%,7.87%,-2.29%,1.74%,26.05%,27.85%,3.72%,74.86%,209.91%,389.60%,1730.59%,19.52,7.18%,3.78,19.80%,18.69%,39.58%,65.43,15.15M,0.80,277.22,272.99,280.48,268.58,2.06,281.42,10 hours,Dow Jones Futures Fall As Oil Prices Push Stocks Toward Breaking Point; Apple iPhone Event Due,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-oil-prices-amd-hpe-new-buys-apple-iphone-event?mod=IBD_FV,Clear Street lifts Bloom Energy target to $330 on expected S&P 500 demand as UBS raises target to $325,Industrials,29.73,79.48B,4.03,3.32,3.11B,244.94M,85.14%,1227.81%,8.37%,-23.34%,417.85%,-1.36%,-1.53%,-,92.07%,28.96%,emerging,2,187.0,32.0,125.0,30.0,0.2650936896224241,0.7738927738927739,0.8715277777777778,0.2762401917331494,0.6949300699300699,0.3425457615904215,0.2505827505827506,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.5,0.0,-0.3986666666666666,2.1722982725352864,0.16527545909849745,0.15746903698710932,0.6096311475409854,1,1,0.37|0.70|0.75|0.80|0.70|0.63|0.92|1.20|0.61,26.01|26.92|26.42|26.03|21.59|20.99|19.27|20.10|19.52,0.61|1.12|0.80|0.85|0.83|0.80|1.12|1.86|0.80
