date,session,collected_at,ticker,group,list_category,trigger,stop,atr,price,open,high,low,change,status,atr_from_lod,reclaim_ref,reclaim_ref_value,RSI,Volatility W,Volatility M,Rel Volume,52W High
2026-08-11,morning,2026-08-11T14:07:36Z,FCX,Copper,leaders,71.21,68.89,2.81,69.37,70.74,70.82,69.29,-1.62,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FFIV,Software - Infrastructure,rs_new_high,415.79,401.83,15.47,418.9,409.71,419.52,407.05,2.17,triggered,0.7659987071751755,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FICO,Software - Application,emerging,1070.0,1029.35,64.99,1038.29,1049.99,1044.22,1029.15,-1.09,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FIG,Software - Application,emerging,25.46,22.8,2.11,25.37,24.85,25.48,24.54,-0.08,failed_breakout,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FLEX,Electronic Components,accel,124.03,119.59,8.92,124.8,121.63,124.75,121.45,4.26,triggered,0.3755605381165913,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FN,Electronic Components,accel,577.17,527.0,41.33,531.19,532.99,536.06,525.07,0.78,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FROG,Software - Application,emerging,90.05,85.3,5.77,87.78,87.86,88.84,86.61,-0.42,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FTNT,Software - Infrastructure,rs_new_high,167.19,159.64,7.13,163.07,162.73,163.92,160.74,-0.69,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,FTV,Scientific & Technical Instruments,accel,62.07,61.03,1.65,62.44,61.75,62.62,61.75,1.11,triggered,0.4181818181818168,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GDDY,Software - Infrastructure,rs_new_high,91.85,90.0,5.18,92.04,90.55,92.58,90.51,0.6,triggered,0.2953667953667956,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GEN,Software - Infrastructure,rs_new_high,29.86,28.75,0.98,29.12,29.02,29.21,28.71,-0.56,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GGB,Steel,leaders,5.0,4.94,0.15,4.82,4.87,4.89,4.82,-2.92,invalidated,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GH,Diagnostics & Research,leaders,171.92,165.16,8.41,166.19,166.55,168.9,163.9,-0.61,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GLW,Electronic Components,accel,167.89,157.68,13.86,161.12,159.68,161.79,158.22,2.13,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GPGI,Metal Fabrication,leaders,14.98,14.24,0.86,14.45,14.39,14.51,14.08,0.66,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GPN,Software - Infrastructure,rs_new_high,86.93,84.99,3.14,86.31,85.96,86.86,85.57,0.21,setting_up,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GRAL,Diagnostics & Research,leaders,76.0,68.9,5.1,74.56,75.05,76.44,73.7,-0.37,failed_breakout,,,,,,,,
2026-08-11,morning,2026-08-11T14:07:36Z,GRMN,Scientific & Technical Instruments,accel,314.28,308.0,9.54,311.24,312.15,311.98,309.38,-0.61,setting_up,,,,,,,,
